8289922, 8294865, 8298769, 8299655, 8286672, 8293879, 8295642, 8294176
8274483, 8290176, 8304423, 8282740, 8272444, 8297124, 8303090, 8275189
8252507, 8288322, 8263382, 8249694, 8273706, 8293310, 8264107, 8271589
8224412, 8244663, 8237854, 8253983, 8273732, 8261056, 8264035, 8253489
8259082, 8271895, 8252263, 8241222, 8241152, 8258471, 8245927, 8245645
8233918, 8284349, 8252565, 8253058, 8249781, 8271444, 8260888, 8243372
8265149, 8256068, 8250266, 8268160, 8263952, 8255828, 8237960, 8249898
8249723, 8240327, 8279767, 8275156, 8262425, 8251405, 8280956, 8273938
8248099, 8226647, 8263471, 8258677, 8251219, 8233693, 8267793, 8261297
8258712, 8259440, 8258706, 8233132, 8256012, 8243836, 8287207, 8250610
8250635, 8280109, 8244844, 8245466, 8220875, 8246107, 8257208, 8242686
8311616, 8274350, 8292752, 8304063, 8299840, 8290829, 8284994, 8301865
8276291, 8241515, 8260646, 8258332, 8260881, 8239456, 8259560, 8238201
8258136, 8242115, 8245846, 8271303, 8252910, 8264218, 8240916, 8233032
8254959, 8270374, 8248773, 8237588, 8228621, 8285117, 8258377, 8255786
8254254, 8248810, 8251143, 8265540, 8259752, 8238492, 8248916, 8270051
8274547, 8244938, 8264426, 8267094, 8249056, 8273242, 8230525, 8287336
